fortnight_id,disease_group,disease,national_this_fortnight,ytd,state,fortnightly_count
FN03/2025,Vaccine preventable diseases,Varicella zoster (unspecified),919,2106,SA,85
FN03/2025,Vaccine preventable diseases,Varicella zoster (unspecified),919,2106,TAS,17
FN03/2025,Vaccine preventable diseases,Varicella zoster (unspecified),919,2106,VIC,365
FN03/2025,Vaccine preventable diseases,Varicella zoster (unspecified),919,2106,WA,121
FN03/2025,Respiratory diseases,COVID-19,7597,23319,ACT,84
FN03/2025,Respiratory diseases,COVID-19,7597,23319,NSW,3062
FN03/2025,Respiratory diseases,COVID-19,7597,23319,NT,98
FN03/2025,Respiratory diseases,COVID-19,7597,23319,QLD,2018
FN03/2025,Respiratory diseases,COVID-19,7597,23319,SA,421
FN03/2025,Respiratory diseases,COVID-19,7597,23319,TAS,118
FN03/2025,Respiratory diseases,COVID-19,7597,23319,VIC,1226
FN03/2025,Respiratory diseases,COVID-19,7597,23319,WA,570
FN03/2025,Respiratory diseases,Influenza (laboratory confirmed),6196,14636,ACT,93
FN03/2025,Respiratory diseases,Influenza (laboratory confirmed),6196,14636,NSW,2423
FN03/2025,Respiratory diseases,Influenza (laboratory confirmed),6196,14636,NT,96
FN03/2025,Respiratory diseases,Influenza (laboratory confirmed),6196,14636,QLD,1253
FN03/2025,Respiratory diseases,Influenza (laboratory confirmed),6196,14636,SA,353
FN03/2025,Respiratory diseases,Influenza (laboratory confirmed),6196,14636,TAS,72
FN03/2025,Respiratory diseases,Influenza (laboratory confirmed),6196,14636,VIC,1391
FN03/2025,Respiratory diseases,Influenza (laboratory confirmed),6196,14636,WA,515
FN03/2025,Respiratory diseases,Legionellosis,23,63,ACT,1
FN03/2025,Respiratory diseases,Legionellosis,23,63,NSW,6
FN03/2025,Respiratory diseases,Legionellosis,23,63,NT,0
FN03/2025,Respiratory diseases,Legionellosis,23,63,QLD,5
FN03/2025,Respiratory diseases,Legionellosis,23,63,SA,6
FN03/2025,Respiratory diseases,Legionellosis,23,63,TAS,0
FN03/2025,Respiratory diseases,Legionellosis,23,63,VIC,4
FN03/2025,Respiratory diseases,Legionellosis,23,63,WA,1
FN03/2025,Respiratory diseases,Pertussis,1919,5396,ACT,20
FN03/2025,Respiratory diseases,Pertussis,1919,5396,NSW,790
FN03/2025,Respiratory diseases,Pertussis,1919,5396,NT,9
FN03/2025,Respiratory diseases,Pertussis,1919,5396,QLD,378
FN03/2025,Respiratory diseases,Pertussis,1919,5396,SA,151
FN03/2025,Respiratory diseases,Pertussis,1919,5396,TAS,66
FN03/2025,Respiratory diseases,Pertussis,1919,5396,VIC,415
FN03/2025,Respiratory diseases,Pertussis,1919,5396,WA,90
FN03/2025,Respiratory diseases,Respiratory syncytial virus (RSV),2544,5833,ACT,35
FN03/2025,Respiratory diseases,Respiratory syncytial virus (RSV),2544,5833,NSW,1075
FN03/2025,Respiratory diseases,Respiratory syncytial virus (RSV),2544,5833,NT,42
FN03/2025,Respiratory diseases,Respiratory syncytial virus (RSV),2544,5833,QLD,832
FN03/2025,Respiratory diseases,Respiratory syncytial virus (RSV),2544,5833,SA,109
FN03/2025,Respiratory diseases,Respiratory syncytial virus (RSV),2544,5833,TAS,29
FN03/2025,Respiratory diseases,Respiratory syncytial virus (RSV),2544,5833,VIC,317
FN03/2025,Respiratory diseases,Respiratory syncytial virus (RSV),2544,5833,WA,105
FN03/2025,Respiratory diseases,Tuberculosis,61,142,ACT,0
FN03/2025,Respiratory diseases,Tuberculosis,61,142,NSW,15
FN03/2025,Respiratory diseases,Tuberculosis,61,142,NT,1
FN03/2025,Respiratory diseases,Tuberculosis,61,142,QLD,9
FN03/2025,Respiratory diseases,Tuberculosis,61,142,SA,5
FN03/2025,Respiratory diseases,Tuberculosis,61,142,TAS,0
FN03/2025,Respiratory diseases,Tuberculosis,61,142,VIC,21
FN03/2025,Respiratory diseases,Tuberculosis,61,142,WA,10
FN03/2025,Vectorborne diseases,Barmah Forest virus infection,12,25,ACT,0
FN03/2025,Vectorborne diseases,Barmah Forest virus infection,12,25,NSW,3
FN03/2025,Vectorborne diseases,Barmah Forest virus infection,12,25,NT,0
FN03/2025,Vectorborne diseases,Barmah Forest virus infection,12,25,QLD,8
FN03/2025,Vectorborne diseases,Barmah Forest virus infection,12,25,SA,0
FN03/2025,Vectorborne diseases,Barmah Forest virus infection,12,25,TAS,0
FN03/2025,Vectorborne diseases,Barmah Forest virus infection,12,25,VIC,1
FN03/2025,Vectorborne diseases,Barmah Forest virus infection,12,25,WA,0
FN03/2025,Vectorborne diseases,Chikungunya virus infection,8,9,ACT,0
FN03/2025,Vectorborne diseases,Chikungunya virus infection,8,9,NSW,3
FN03/2025,Vectorborne diseases,Chikungunya virus infection,8,9,NT,0
FN03/2025,Vectorborne diseases,Chikungunya virus infection,8,9,QLD,0
FN03/2025,Vectorborne diseases,Chikungunya virus infection,8,9,SA,1
FN03/2025,Vectorborne diseases,Chikungunya virus infection,8,9,TAS,0
FN03/2025,Vectorborne diseases,Chikungunya virus infection,8,9,VIC,3
FN03/2025,Vectorborne diseases,Chikungunya virus infection,8,9,WA,1
FN03/2025,Vectorborne diseases,Dengue virus infection,106,236,ACT,0
FN03/2025,Vectorborne diseases,Dengue virus infection,106,236,NSW,25
FN03/2025,Vectorborne diseases,Dengue virus infection,106,236,NT,1
FN03/2025,Vectorborne diseases,Dengue virus infection,106,236,QLD,23
FN03/2025,Vectorborne diseases,Dengue virus infection,106,236,SA,4
FN03/2025,Vectorborne diseases,Dengue virus infection,106,236,TAS,1
FN03/2025,Vectorborne diseases,Dengue virus infection,106,236,VIC,23
FN03/2025,Vectorborne diseases,Dengue virus infection,106,236,WA,29
FN03/2025,Vectorborne diseases,Flavivirus infection (unspecified),6,7,ACT,0
FN03/2025,Vectorborne diseases,Flavivirus infection (unspecified),6,7,NSW,2
FN03/2025,Vectorborne diseases,Flavivirus infection (unspecified),6,7,NT,0
FN03/2025,Vectorborne diseases,Flavivirus infection (unspecified),6,7,QLD,4
FN03/2025,Vectorborne diseases,Flavivirus infection (unspecified),6,7,SA,0
FN03/2025,Vectorborne diseases,Flavivirus infection (unspecified),6,7,TAS,0
FN03/2025,Vectorborne diseases,Flavivirus infection (unspecified),6,7,VIC,0
FN03/2025,Vectorborne diseases,Flavivirus infection (unspecified),6,7,WA,0
FN03/2025,Vectorborne diseases,Japanese encephalitis virus infection,0,1,ACT,0
FN03/2025,Vectorborne diseases,Japanese encephalitis virus infection,0,1,NSW,0
FN03/2025,Vectorborne diseases,Japanese encephalitis virus infection,0,1,NT,0
FN03/2025,Vectorborne diseases,Japanese encephalitis virus infection,0,1,QLD,0
FN03/2025,Vectorborne diseases,Japanese encephalitis virus infection,0,1,SA,0
FN03/2025,Vectorborne diseases,Japanese encephalitis virus infection,0,1,TAS,0
FN03/2025,Vectorborne diseases,Japanese encephalitis virus infection,0,1,VIC,0
FN03/2025,Vectorborne diseases,Japanese encephalitis virus infection,0,1,WA,0
FN03/2025,Vectorborne diseases,Malaria,21,40,ACT,0
FN03/2025,Vectorborne diseases,Malaria,21,40,NSW,5
FN03/2025,Vectorborne diseases,Malaria,21,40,NT,1
FN03/2025,Vectorborne diseases,Malaria,21,40,QLD,11
FN03/2025,Vectorborne diseases,Malaria,21,40,SA,0
FN03/2025,Vectorborne diseases,Malaria,21,40,TAS,0
FN03/2025,Vectorborne diseases,Malaria,21,40,VIC,3
FN03/2025,Vectorborne diseases,Malaria,21,40,WA,1
FN03/2025,Vectorborne diseases,Murray Valley encephalitis virus infection,1,1,ACT,0
FN03/2025,Vectorborne diseases,Murray Valley encephalitis virus infection,1,1,NSW,0
FN03/2025,Vectorborne diseases,Murray Valley encephalitis virus infection,1,1,NT,0
FN03/2025,Vectorborne diseases,Murray Valley encephalitis virus infection,1,1,QLD,0
FN03/2025,Vectorborne diseases,Murray Valley encephalitis virus infection,1,1,SA,0
FN03/2025,Vectorborne diseases,Murray Valley encephalitis virus infection,1,1,TAS,0
FN03/2025,Vectorborne diseases,Murray Valley encephalitis virus infection,1,1,VIC,0
FN03/2025,Vectorborne diseases,Murray Valley encephalitis virus infection,1,1,WA,1
FN03/2025,Vectorborne diseases,Ross River virus infection,66,127,ACT,1
FN03/2025,Vectorborne diseases,Ross River virus infection,66,127,NSW,24
FN03/2025,Vectorborne diseases,Ross River virus infection,66,127,NT,7
FN03/2025,Vectorborne diseases,Ross River virus infection,66,127,QLD,20
FN03/2025,Vectorborne diseases,Ross River virus infection,66,127,SA,1
FN03/2025,Vectorborne diseases,Ross River virus infection,66,127,TAS,0
FN03/2025,Vectorborne diseases,Ross River virus infection,66,127,VIC,9
FN03/2025,Vectorborne diseases,Ross River virus infection,66,127,WA,4
FN03/2025,Vectorborne diseases,West Nile/Kunjin virus infection,0,0,ACT,0
FN03/2025,Vectorborne diseases,West Nile/Kunjin virus infection,0,0,NSW,0
FN03/2025,Vectorborne diseases,West Nile/Kunjin virus infection,0,0,NT,0
FN03/2025,Vectorborne diseases,West Nile/Kunjin virus infection,0,0,QLD,0
FN03/2025,Vectorborne diseases,West Nile/Kunjin virus infection,0,0,SA,0
FN03/2025,Vectorborne diseases,West Nile/Kunjin virus infection,0,0,TAS,0
FN03/2025,Vectorborne diseases,West Nile/Kunjin virus infection,0,0,VIC,0
FN03/2025,Vectorborne diseases,West Nile/Kunjin virus infection,0,0,WA,0
FN03/2025,Zoonoses,Anthrax,0,0,ACT,0
FN03/2025,Zoonoses,Anthrax,0,0,NSW,0
FN03/2025,Zoonoses,Anthrax,0,0,NT,0
FN03/2025,Zoonoses,Anthrax,0,0,QLD,0
FN03/2025,Zoonoses,Anthrax,0,0,SA,0
FN03/2025,Zoonoses,Anthrax,0,0,TAS,0
FN03/2025,Zoonoses,Anthrax,0,0,VIC,0
FN03/2025,Zoonoses,Anthrax,0,0,WA,0
FN03/2025,Zoonoses,Australian bat lyssavirus infection,0,0,ACT,0
FN03/2025,Zoonoses,Australian bat lyssavirus infection,0,0,NSW,0
FN03/2025,Zoonoses,Australian bat lyssavirus infection,0,0,NT,0
FN03/2025,Zoonoses,Australian bat lyssavirus infection,0,0,QLD,0
FN03/2025,Zoonoses,Australian bat lyssavirus infection,0,0,SA,0
FN03/2025,Zoonoses,Australian bat lyssavirus infection,0,0,TAS,0
FN03/2025,Zoonoses,Australian bat lyssavirus infection,0,0,VIC,0
FN03/2025,Zoonoses,Australian bat lyssavirus infection,0,0,WA,0
FN03/2025,Zoonoses,Brucellosis,1,2,ACT,0
FN03/2025,Zoonoses,Brucellosis,1,2,NSW,1
FN03/2025,Zoonoses,Brucellosis,1,2,NT,0
FN03/2025,Zoonoses,Brucellosis,1,2,QLD,0
FN03/2025,Zoonoses,Brucellosis,1,2,SA,0
FN03/2025,Zoonoses,Brucellosis,1,2,TAS,0
FN03/2025,Zoonoses,Brucellosis,1,2,VIC,0
FN03/2025,Zoonoses,Brucellosis,1,2,WA,0
FN03/2025,Zoonoses,Leptospirosis,3,9,ACT,0
FN03/2025,Zoonoses,Leptospirosis,3,9,NSW,1
FN03/2025,Zoonoses,Leptospirosis,3,9,NT,0
FN03/2025,Zoonoses,Leptospirosis,3,9,QLD,2
FN03/2025,Zoonoses,Leptospirosis,3,9,SA,0
FN03/2025,Zoonoses,Leptospirosis,3,9,TAS,0
FN03/2025,Zoonoses,Leptospirosis,3,9,VIC,0
FN03/2025,Zoonoses,Leptospirosis,3,9,WA,0
FN03/2025,Zoonoses,Lyssavirus infection (NEC),0,0,ACT,0
FN03/2025,Zoonoses,Lyssavirus infection (NEC),0,0,NSW,0
FN03/2025,Zoonoses,Lyssavirus infection (NEC),0,0,NT,0
FN03/2025,Zoonoses,Lyssavirus infection (NEC),0,0,QLD,0
FN03/2025,Zoonoses,Lyssavirus infection (NEC),0,0,SA,0
FN03/2025,Zoonoses,Lyssavirus infection (NEC),0,0,TAS,0
FN03/2025,Zoonoses,Lyssavirus infection (NEC),0,0,VIC,0
FN03/2025,Zoonoses,Lyssavirus infection (NEC),0,0,WA,0
FN03/2025,Zoonoses,Monkeypox virus infection,29,95,ACT,6
FN03/2025,Zoonoses,Monkeypox virus infection,29,95,NSW,6
FN03/2025,Zoonoses,Monkeypox virus infection,29,95,NT,0
FN03/2025,Zoonoses,Monkeypox virus infection,29,95,QLD,1
FN03/2025,Zoonoses,Monkeypox virus infection,29,95,SA,0
FN03/2025,Zoonoses,Monkeypox virus infection,29,95,TAS,0
FN03/2025,Zoonoses,Monkeypox virus infection,29,95,VIC,15
FN03/2025,Zoonoses,Monkeypox virus infection,29,95,WA,1
FN03/2025,Zoonoses,Ornithosis,1,1,ACT,0
FN03/2025,Zoonoses,Ornithosis,1,1,NSW,1
FN03/2025,Zoonoses,Ornithosis,1,1,NT,0
FN03/2025,Zoonoses,Ornithosis,1,1,QLD,0
FN03/2025,Zoonoses,Ornithosis,1,1,SA,0
FN03/2025,Zoonoses,Ornithosis,1,1,TAS,0
FN03/2025,Zoonoses,Ornithosis,1,1,VIC,0
FN03/2025,Zoonoses,Ornithosis,1,1,WA,0
FN03/2025,Zoonoses,Q fever,27,93,ACT,1
FN03/2025,Zoonoses,Q fever,27,93,NSW,9
FN03/2025,Zoonoses,Q fever,27,93,NT,0
FN03/2025,Zoonoses,Q fever,27,93,QLD,16
FN03/2025,Zoonoses,Q fever,27,93,SA,1
FN03/2025,Zoonoses,Q fever,27,93,TAS,0
FN03/2025,Zoonoses,Q fever,27,93,VIC,0
FN03/2025,Zoonoses,Q fever,27,93,WA,0
FN03/2025,Zoonoses,Rabies,0,0,ACT,0
FN03/2025,Zoonoses,Rabies,0,0,NSW,0
FN03/2025,Zoonoses,Rabies,0,0,NT,0
FN03/2025,Zoonoses,Rabies,0,0,QLD,0
FN03/2025,Zoonoses,Rabies,0,0,SA,0
FN03/2025,Zoonoses,Rabies,0,0,TAS,0
FN03/2025,Zoonoses,Rabies,0,0,VIC,0
FN03/2025,Zoonoses,Rabies,0,0,WA,0
FN03/2025,Zoonoses,Tularaemia,0,0,ACT,0
FN03/2025,Zoonoses,Tularaemia,0,0,NSW,0
FN03/2025,Zoonoses,Tularaemia,0,0,NT,0
FN03/2025,Zoonoses,Tularaemia,0,0,QLD,0
FN03/2025,Zoonoses,Tularaemia,0,0,SA,0
FN03/2025,Zoonoses,Tularaemia,0,0,TAS,0
FN03/2025,Zoonoses,Tularaemia,0,0,VIC,0
FN03/2025,Zoonoses,Tularaemia,0,0,WA,0
FN03/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),65,170,ACT,0
FN03/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),65,170,NSW,14
FN03/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),65,170,NT,2
FN03/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),65,170,QLD,20
FN03/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),65,170,SA,1
FN03/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),65,170,TAS,1
FN03/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),65,170,VIC,19
FN03/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),65,170,WA,8
FN03/2025,Other notifiable diseases,Leprosy,1,2,ACT,0
FN03/2025,Other notifiable diseases,Leprosy,1,2,NSW,0
FN03/2025,Other notifiable diseases,Leprosy,1,2,NT,0
FN03/2025,Other notifiable diseases,Leprosy,1,2,QLD,0
FN03/2025,Other notifiable diseases,Leprosy,1,2,SA,0
FN03/2025,Other notifiable diseases,Leprosy,1,2,TAS,0
FN03/2025,Other notifiable diseases,Leprosy,1,2,VIC,0
FN03/2025,Other notifiable diseases,Leprosy,1,2,WA,1
FN04/2025,Bloodborne diseases,Hepatitis B (newly acquired),2,10,ACT,0
FN04/2025,Bloodborne diseases,Hepatitis B (newly acquired),2,10,NSW,0
FN04/2025,Bloodborne diseases,Hepatitis B (newly acquired),2,10,NT,0
FN04/2025,Bloodborne diseases,Hepatitis B (newly acquired),2,10,QLD,1
FN04/2025,Bloodborne diseases,Hepatitis B (newly acquired),2,10,SA,0
FN04/2025,Bloodborne diseases,Hepatitis B (newly acquired),2,10,TAS,0
FN04/2025,Bloodborne diseases,Hepatitis B (newly acquired),2,10,VIC,1
FN04/2025,Bloodborne diseases,Hepatitis B (newly acquired),2,10,WA,0
FN04/2025,Bloodborne diseases,Hepatitis B (unspecified),225,641,ACT,7
FN04/2025,Bloodborne diseases,Hepatitis B (unspecified),225,641,NSW,79
FN04/2025,Bloodborne diseases,Hepatitis B (unspecified),225,641,NT,0
FN04/2025,Bloodborne diseases,Hepatitis B (unspecified),225,641,QLD,45
FN04/2025,Bloodborne diseases,Hepatitis B (unspecified),225,641,SA,8
FN04/2025,Bloodborne diseases,Hepatitis B (unspecified),225,641,TAS,3
FN04/2025,Bloodborne diseases,Hepatitis B (unspecified),225,641,VIC,60
FN04/2025,Bloodborne diseases,Hepatitis B (unspecified),225,641,WA,23
FN04/2025,Bloodborne diseases,Hepatitis C (newly acquired),36,106,ACT,3
FN04/2025,Bloodborne diseases,Hepatitis C (newly acquired),36,106,NSW,5
FN04/2025,Bloodborne diseases,Hepatitis C (newly acquired),36,106,NT,1
FN04/2025,Bloodborne diseases,Hepatitis C (newly acquired),36,106,QLD,25
FN04/2025,Bloodborne diseases,Hepatitis C (newly acquired),36,106,SA,0
FN04/2025,Bloodborne diseases,Hepatitis C (newly acquired),36,106,TAS,0
FN04/2025,Bloodborne diseases,Hepatitis C (newly acquired),36,106,VIC,1
FN04/2025,Bloodborne diseases,Hepatitis C (newly acquired),36,106,WA,1
FN04/2025,Bloodborne diseases,Hepatitis C (unspecified),293,812,ACT,4
FN04/2025,Bloodborne diseases,Hepatitis C (unspecified),293,812,NSW,87
FN04/2025,Bloodborne diseases,Hepatitis C (unspecified),293,812,NT,0
FN04/2025,Bloodborne diseases,Hepatitis C (unspecified),293,812,QLD,128
FN04/2025,Bloodborne diseases,Hepatitis C (unspecified),293,812,SA,1
FN04/2025,Bloodborne diseases,Hepatitis C (unspecified),293,812,TAS,4
FN04/2025,Bloodborne diseases,Hepatitis C (unspecified),293,812,VIC,31
FN04/2025,Bloodborne diseases,Hepatitis C (unspecified),293,812,WA,38
FN04/2025,Bloodborne diseases,Hepatitis D,5,14,ACT,0
FN04/2025,Bloodborne diseases,Hepatitis D,5,14,NSW,3
FN04/2025,Bloodborne diseases,Hepatitis D,5,14,NT,0
FN04/2025,Bloodborne diseases,Hepatitis D,5,14,QLD,2
FN04/2025,Bloodborne diseases,Hepatitis D,5,14,SA,0
FN04/2025,Bloodborne diseases,Hepatitis D,5,14,TAS,0
FN04/2025,Bloodborne diseases,Hepatitis D,5,14,VIC,0
FN04/2025,Bloodborne diseases,Hepatitis D,5,14,WA,0
FN04/2025,Gastrointestinal diseases,Botulism,0,0,ACT,0
FN04/2025,Gastrointestinal diseases,Botulism,0,0,NSW,0
FN04/2025,Gastrointestinal diseases,Botulism,0,0,NT,0
FN04/2025,Gastrointestinal diseases,Botulism,0,0,QLD,0
FN04/2025,Gastrointestinal diseases,Botulism,0,0,SA,0
FN04/2025,Gastrointestinal diseases,Botulism,0,0,TAS,0
FN04/2025,Gastrointestinal diseases,Botulism,0,0,VIC,0
FN04/2025,Gastrointestinal diseases,Botulism,0,0,WA,0
FN04/2025,Gastrointestinal diseases,Campylobacteriosis,1696,5617,ACT,37
FN04/2025,Gastrointestinal diseases,Campylobacteriosis,1696,5617,NSW,525
FN04/2025,Gastrointestinal diseases,Campylobacteriosis,1696,5617,NT,10
FN04/2025,Gastrointestinal diseases,Campylobacteriosis,1696,5617,QLD,428
FN04/2025,Gastrointestinal diseases,Campylobacteriosis,1696,5617,SA,89
FN04/2025,Gastrointestinal diseases,Campylobacteriosis,1696,5617,TAS,53
FN04/2025,Gastrointestinal diseases,Campylobacteriosis,1696,5617,VIC,385
FN04/2025,Gastrointestinal diseases,Campylobacteriosis,1696,5617,WA,169
FN04/2025,Gastrointestinal diseases,Cholera,2,2,ACT,0
FN04/2025,Gastrointestinal diseases,Cholera,2,2,NSW,0
FN04/2025,Gastrointestinal diseases,Cholera,2,2,NT,0
FN04/2025,Gastrointestinal diseases,Cholera,2,2,QLD,1
FN04/2025,Gastrointestinal diseases,Cholera,2,2,SA,0
FN04/2025,Gastrointestinal diseases,Cholera,2,2,TAS,0
FN04/2025,Gastrointestinal diseases,Cholera,2,2,VIC,0
FN04/2025,Gastrointestinal diseases,Cholera,2,2,WA,1
FN04/2025,Gastrointestinal diseases,Cryptosporidiosis,399,953,ACT,6
FN04/2025,Gastrointestinal diseases,Cryptosporidiosis,399,953,NSW,105
FN04/2025,Gastrointestinal diseases,Cryptosporidiosis,399,953,NT,6
FN04/2025,Gastrointestinal diseases,Cryptosporidiosis,399,953,QLD,51
FN04/2025,Gastrointestinal diseases,Cryptosporidiosis,399,953,SA,17
FN04/2025,Gastrointestinal diseases,Cryptosporidiosis,399,953,TAS,1
FN04/2025,Gastrointestinal diseases,Cryptosporidiosis,399,953,VIC,87
FN04/2025,Gastrointestinal diseases,Cryptosporidiosis,399,953,WA,126
FN04/2025,Gastrointestinal diseases,Haemolytic uraemic syndrome (HUS),0,2,ACT,0
FN04/2025,Gastrointestinal diseases,Haemolytic uraemic syndrome (HUS),0,2,NSW,0
FN04/2025,Gastrointestinal diseases,Haemolytic uraemic syndrome (HUS),0,2,NT,0
FN04/2025,Gastrointestinal diseases,Haemolytic uraemic syndrome (HUS),0,2,QLD,0
FN04/2025,Gastrointestinal diseases,Haemolytic uraemic syndrome (HUS),0,2,SA,0
FN04/2025,Gastrointestinal diseases,Haemolytic uraemic syndrome (HUS),0,2,TAS,0
FN04/2025,Gastrointestinal diseases,Haemolytic uraemic syndrome (HUS),0,2,VIC,0
FN04/2025,Gastrointestinal diseases,Haemolytic uraemic syndrome (HUS),0,2,WA,0
FN04/2025,Gastrointestinal diseases,Hepatitis A,18,51,ACT,0
FN04/2025,Gastrointestinal diseases,Hepatitis A,18,51,NSW,4
FN04/2025,Gastrointestinal diseases,Hepatitis A,18,51,NT,0
FN04/2025,Gastrointestinal diseases,Hepatitis A,18,51,QLD,7
FN04/2025,Gastrointestinal diseases,Hepatitis A,18,51,SA,1
FN04/2025,Gastrointestinal diseases,Hepatitis A,18,51,TAS,1
FN04/2025,Gastrointestinal diseases,Hepatitis A,18,51,VIC,4
FN04/2025,Gastrointestinal diseases,Hepatitis A,18,51,WA,1
FN04/2025,Gastrointestinal diseases,Hepatitis E,0,1,ACT,0
FN04/2025,Gastrointestinal diseases,Hepatitis E,0,1,NSW,0
FN04/2025,Gastrointestinal diseases,Hepatitis E,0,1,NT,0
FN04/2025,Gastrointestinal diseases,Hepatitis E,0,1,QLD,0
FN04/2025,Gastrointestinal diseases,Hepatitis E,0,1,SA,0
FN04/2025,Gastrointestinal diseases,Hepatitis E,0,1,TAS,0
FN04/2025,Gastrointestinal diseases,Hepatitis E,0,1,VIC,0
FN04/2025,Gastrointestinal diseases,Hepatitis E,0,1,WA,0
FN04/2025,Gastrointestinal diseases,Listeriosis,3,14,ACT,0
FN04/2025,Gastrointestinal diseases,Listeriosis,3,14,NSW,1
FN04/2025,Gastrointestinal diseases,Listeriosis,3,14,NT,0
FN04/2025,Gastrointestinal diseases,Listeriosis,3,14,QLD,0
FN04/2025,Gastrointestinal diseases,Listeriosis,3,14,SA,1
FN04/2025,Gastrointestinal diseases,Listeriosis,3,14,TAS,0
